date,source,qqq,tqqq,vix,ma50,ma100,ma200,ma200_rising,vs_ma50_pct,vs_ma100_pct,vs_ma200_pct,vix_pctile_2y,tqqq_rvol20,tqqq_rvol60,qqq_dd_1y,tqqq_dd_1y,direction_ok,target_weight,rc_signal,rc_trend_count,rc_direction,rc_n_days,rc_asof,rc_qqq_cum,rc_lev_cum,cross_agree,n_blocking,n_warnings,collected_at
2019-05-23,reconstructed,178.25,6.7675,16.92,183.9416,175.5528,174.426,True,-3.094243,1.536404,2.192334,75.396825,0.590376,0.453788,-6.729109,-25.324139,True,0.5928,,,,,,,,,,,2026-08-21T03:22:00Z
2019-05-24,reconstructed,178.160004,6.7575,15.85,183.9706,175.7918,174.4078,True,-3.158437,1.347164,2.151397,68.452381,0.589109,0.453556,-6.776201,-25.434481,True,0.5941,,,,,,,,,,,2026-08-21T03:22:00Z
2019-05-28,reconstructed,177.490005,6.685,17.5,183.9534,176.0179,174.38515,True,-3.513604,0.836339,1.780459,76.984127,0.586235,0.452538,-7.126783,-26.234483,True,0.597,,,,,,,,,,,2026-08-21T03:22:00Z
2019-05-29,reconstructed,176.029999,6.5175,17.9,183.905,176.28,174.35575,True,-4.282103,-0.14182,0.960249,78.174603,0.58686,0.455644,-7.890744,-28.082759,True,0.5964,,,,,,,,,,,2026-08-21T03:22:00Z
2019-05-30,reconstructed,176.770004,6.595,17.299999,183.8594,176.4854,174.337,True,-3.855879,0.161262,1.395575,75.396825,0.592505,0.456232,-7.50353,-27.227589,True,0.5907,,,,,,,,,,,2026-08-21T03:22:00Z
2019-05-31,reconstructed,173.949997,6.2775,18.709999,183.7432,176.644,174.30515,True,-5.329831,-1.525103,-0.203754,80.753968,0.607853,0.465688,-8.979124,-30.731033,False,0.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-03,reconstructed,170.119995,5.87625,18.860001,183.4942,176.75,174.2485,True,-7.288625,-3.751063,-2.36932,81.349206,0.592852,0.478126,-10.983206,-35.158623,False,0.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-04,reconstructed,174.910004,6.3525,16.969999,183.4212,176.8909,174.2269,True,-4.640247,-1.119841,0.392077,74.404762,0.687929,0.506231,-8.476792,-29.903449,True,0.5088,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-05,reconstructed,176.210007,6.4925,16.09,183.381,177.0402,174.20885,False,-3.910434,-0.468929,1.148711,69.642857,0.675883,0.491866,-7.796554,-28.358623,True,0.5178,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-06,reconstructed,177.610001,6.6425,15.93,183.3522,177.2094,174.1976,False,-3.131786,0.226061,1.958925,67.65873,0.685019,0.493005,-7.063995,-26.703449,True,0.5109,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-07,reconstructed,181.039993,7.02125,16.299999,183.415,177.4271,174.2043,False,-1.294881,2.036269,3.923952,70.436508,0.720113,0.504672,-5.26922,-22.52414,True,0.486,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-10,reconstructed,183.149994,7.2775,15.94,183.5118,177.634799,174.21825,False,-0.197157,3.104794,5.126756,67.460317,0.733584,0.509704,-4.165144,-19.69655,True,0.4771,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-11,reconstructed,183.399994,7.305,15.99,183.586599,177.845299,174.22995,False,-0.101644,3.123329,5.263185,68.452381,0.626916,0.507459,-4.034329,-19.393105,True,0.5583,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-12,reconstructed,182.339996,7.18125,15.91,183.592599,178.032399,174.23765,False,-0.682273,2.419558,4.65017,66.468254,0.622317,0.508586,-4.588982,-20.75862,True,0.5624,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-13,reconstructed,183.419998,7.29875,15.82,183.6064,178.214099,174.24235,False,-0.101522,2.921149,5.267174,65.873016,0.607055,0.509231,-4.023862,-19.46207,True,0.5766,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-14,reconstructed,182.639999,7.20375,15.28,183.5836,178.421099,174.23385,False,-0.513989,2.364575,4.824636,61.706349,0.597351,0.5096,-4.432003,-20.510343,True,0.5859,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-17,reconstructed,183.740005,7.335,15.35,183.5842,178.636999,174.2295,False,0.084869,2.856634,5.458608,61.904762,0.591032,0.502056,-3.856415,-19.062069,True,0.5922,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-18,reconstructed,186.410004,7.6525,15.15,183.6192,178.869099,174.22785,False,1.519887,4.215879,6.992082,60.912698,0.577714,0.490668,-2.459315,-15.558619,True,0.6058,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-19,reconstructed,187.110001,7.7425,14.33,183.658799,179.088699,174.23135,False,1.879137,4.478954,7.391695,54.960317,0.570878,0.490755,-2.093035,-14.565519,True,0.6131,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-20,reconstructed,188.850006,7.955,14.75,183.7462,179.3461,174.24235,False,2.777639,5.299199,8.383528,57.936508,0.572682,0.492917,-1.182562,-12.22069,True,0.6112,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-21,reconstructed,188.570007,7.91875,15.4,183.8082,179.6161,174.25595,False,2.590639,4.985025,8.214386,62.103175,0.538896,0.49099,-1.329074,-12.620692,True,0.6495,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-24,reconstructed,188.160004,7.91625,15.26,183.8708,179.8409,174.2795,False,2.332727,4.625813,7.964507,61.111111,0.538628,0.490975,-1.543612,-12.648273,True,0.6498,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-25,reconstructed,184.929993,7.51125,16.280001,183.8528,180.0086,174.2951,False,0.5859,2.733977,6.101659,70.238095,0.575611,0.501377,-3.233744,-17.117241,True,0.608,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-26,reconstructed,185.789993,7.60625,16.209999,183.8514,180.192,174.3185,False,1.054435,3.106683,6.580766,69.642857,0.56366,0.495714,-2.783741,-16.068968,True,0.6209,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-27,reconstructed,186.5,7.68875,15.82,183.8514,180.3617,174.3424,True,1.44062,3.403328,6.973404,65.47619,0.563585,0.495698,-2.412224,-15.158623,True,0.621,,,,,,,,,,,2026-08-21T03:22:00Z
2019-06-28,reconstructed,186.740005,7.72125,15.08,183.8432,180.5188,174.3605,True,1.575694,3.446293,7.099948,59.52381,0.523237,0.494588,-2.286639,-14.799999,True,0.6689,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-01,reconstructed,189.259995,8.02875,14.06,183.8806,180.706199,174.3939,True,2.925483,4.733537,8.524435,52.18254,0.451043,0.500973,-0.968032,-11.406892,True,0.776,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-02,reconstructed,190.009995,8.12625,12.93,183.9224,180.923999,174.4213,True,3.309871,5.021995,8.93738,41.666667,0.380216,0.500673,-0.575588,-10.331032,True,0.9205,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-03,reconstructed,191.440002,8.30625,12.57,183.945,181.1528,174.45855,True,4.074589,5.678744,9.733803,36.904762,0.380253,0.502311,0.0,-8.344832,True,0.9204,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-05,reconstructed,191.050003,8.2525,13.28,183.9718,181.3793,174.5071,True,3.847439,5.331757,9.479788,45.634921,0.38396,0.501909,-0.203719,-8.937936,True,0.9116,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-08,reconstructed,189.710007,8.07875,13.96,183.9564,181.5675,174.54145,True,3.127701,4.484562,8.690518,51.785714,0.359597,0.50314,-0.903675,-10.855176,True,0.9733,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-09,reconstructed,190.660004,8.2,14.09,183.9566,181.764,174.58125,True,3.644014,4.894261,9.209897,52.18254,0.344205,0.503598,-0.407438,-9.517243,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-10,reconstructed,192.559998,8.4425,13.03,183.9874,181.9774,174.62045,True,4.65934,5.815336,10.273452,41.666667,0.353832,0.506413,0.0,-6.841378,True,0.9892,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-11,reconstructed,192.419998,8.42,12.93,184.045,182.1822,174.664,True,4.550517,5.619538,10.165803,40.873016,0.344253,0.506492,-0.072704,-7.089654,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-12,reconstructed,193.529999,8.56125,12.39,184.137,182.3947,174.7122,True,5.101092,6.105056,10.770741,33.928571,0.344386,0.507169,0.0,-5.531037,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-15,reconstructed,194.149994,8.63375,12.68,184.2578,182.6137,174.76225,True,5.36867,6.317321,11.093782,37.301587,0.335123,0.507076,0.0,-4.731035,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-16,reconstructed,193.149994,8.51125,12.86,184.2986,182.829,174.80665,True,4.802746,5.645163,10.493505,39.484127,0.343337,0.508129,-0.515066,-6.082764,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-17,reconstructed,192.199997,8.385,13.97,184.3438,183.0221,174.8385,True,4.261709,5.014639,9.930019,51.587302,0.324899,0.509019,-1.004377,-7.47586,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-18,reconstructed,192.419998,8.42125,13.53,184.4674,183.2111,174.87165,True,4.311113,5.026387,10.034987,48.412698,0.323851,0.503262,-0.891061,-7.075858,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-19,reconstructed,191.009995,8.2175,14.45,184.572199,183.3842,174.89585,True,3.487955,4.158371,9.213566,53.968254,0.326993,0.505401,-1.617306,-9.324141,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-22,reconstructed,192.529999,8.41125,13.53,184.727399,183.5736,174.92975,True,4.223845,4.878915,10.061324,48.214286,0.334863,0.507171,-0.834404,-7.186206,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-23,reconstructed,193.789993,8.57375,12.61,184.903199,183.779599,174.96895,True,4.806187,5.446956,10.75679,35.31746,0.339326,0.508594,-0.185424,-5.393108,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-24,reconstructed,195.149994,8.75625,12.07,185.234599,183.987199,175.0328,True,5.352885,6.067158,11.493385,26.984127,0.273594,0.510244,0.0,-3.379306,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-25,reconstructed,193.300003,8.50625,12.74,185.489799,184.175999,175.09855,True,4.210584,4.953959,10.394976,36.904762,0.301636,0.511506,-0.947984,-6.137927,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-26,reconstructed,195.289993,8.75875,12.16,185.733799,184.383399,175.17975,True,5.145102,5.915171,11.479776,28.373016,0.31303,0.514163,0.0,-3.351725,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-29,reconstructed,194.619995,8.6775,12.83,185.927599,184.593999,175.2547,True,4.675151,5.431377,11.049801,37.896825,0.318086,0.513855,-0.343079,-4.248278,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-30,reconstructed,193.779999,8.56125,13.94,186.142399,184.817499,175.36495,True,4.103095,4.849378,10.500986,50.992063,0.298628,0.505938,-0.773206,-5.531037,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-07-31,reconstructed,191.100006,8.2,16.120001,186.365399,185.016799,175.47245,True,2.540497,3.287921,8.905988,69.047619,0.337279,0.51217,-2.145521,-9.517243,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-01,reconstructed,190.149994,8.085,17.870001,186.531799,185.170999,175.5516,True,1.93972,2.688863,8.315728,77.579365,0.331105,0.498442,-2.631983,-10.786206,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-02,reconstructed,187.350006,7.715,17.610001,186.658399,185.287599,175.6273,True,0.37052,1.113084,6.674763,76.190476,0.366932,0.507245,-4.065742,-14.868964,True,0.9539,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-05,reconstructed,180.729996,6.905,24.59,186.707999,185.324799,175.64485,True,-3.201793,-2.479325,2.89513,95.833333,0.513196,0.55053,-7.455578,-23.806894,True,0.682,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-06,reconstructed,183.259995,7.18875,20.17,186.809999,185.390299,175.6747,True,-1.900329,-1.149092,4.317807,87.698413,0.53608,0.557224,-6.160069,-20.675864,True,0.6529,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-07,reconstructed,184.25,7.29375,19.49,186.945199,185.449299,175.73005,True,-1.441705,-0.646699,4.848317,84.126984,0.525434,0.514962,-5.653128,-19.517243,True,0.6661,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-08,reconstructed,188.259995,7.77625,16.91,187.189799,185.547399,175.80625,True,0.571717,1.461942,7.083789,73.015873,0.585837,0.528319,-3.599774,-14.193105,True,0.5974,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-09,reconstructed,186.490005,7.54625,17.969999,187.384199,185.621799,175.86915,True,-0.477198,0.467729,6.039067,77.380952,0.587865,0.525758,-4.506113,-16.731036,True,0.5954,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-12,reconstructed,184.350006,7.29375,21.09,187.592199,185.667699,175.92455,True,-1.72832,-0.709705,4.789244,90.079365,0.593348,0.526561,-5.601919,-19.517243,True,0.5899,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-13,reconstructed,188.389999,7.7725,17.52,187.957599,185.725899,176.0398,True,0.230052,1.434426,7.015572,75.0,0.647038,0.539411,-3.533204,-14.234482,True,0.5409,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-14,reconstructed,182.759995,7.07625,22.1,188.114599,185.767899,176.0983,True,-2.846459,-1.619174,3.782941,92.857143,0.714891,0.561154,-6.416099,-21.917241,True,0.4896,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-15,reconstructed,182.550003,7.04625,21.18,188.241399,185.811199,176.17775,True,-3.023456,-1.755113,3.616945,90.079365,0.713663,0.557918,-6.523627,-22.248277,True,0.4904,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-16,reconstructed,185.479996,7.37125,18.469999,188.398799,185.875499,176.289,True,-1.549268,-0.212779,5.213596,78.373016,0.735672,0.565023,-5.023298,-18.662067,True,0.4758,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-19,reconstructed,188.429993,7.71625,16.879999,188.546599,185.980799,176.40155,True,-0.061845,1.316907,6.818785,71.626984,0.75182,0.563448,-3.512725,-14.855173,True,0.4655,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-20,reconstructed,186.970001,7.5575,17.5,188.622999,186.067399,176.4873,True,-0.87635,0.485094,5.939635,74.206349,0.749291,0.565425,-4.260327,-16.606898,True,0.4671,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-21,reconstructed,188.630005,7.75,15.8,188.727599,186.157099,176.57015,True,-0.051712,1.328397,6.830064,62.301587,0.751399,0.566674,-3.410307,-14.482759,True,0.4658,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-22,reconstructed,188.020004,7.675,16.68,188.841199,186.216899,176.66335,True,-0.43486,0.968282,6.428416,70.634921,0.746525,0.564282,-3.722663,-15.310343,True,0.4688,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-23,reconstructed,182.070007,6.9725,19.870001,188.8142,186.2103,176.7289,True,-3.571867,-2.22345,3.022204,84.722222,0.7962,0.596488,-6.769413,-23.062071,True,0.4396,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-26,reconstructed,184.820007,7.255,19.32,188.8578,186.2207,176.8018,True,-2.138007,-0.752168,4.535139,82.539683,0.816265,0.592548,-5.361251,-19.944826,True,0.4288,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-27,reconstructed,184.429993,7.21125,20.309999,188.871599,186.227899,176.84605,True,-2.351654,-0.965434,4.288443,87.301587,0.815993,0.57623,-5.560961,-20.427588,True,0.4289,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-28,reconstructed,185.089996,7.28375,19.35,188.845199,186.232199,176.8992,True,-1.988509,-0.613322,4.630206,82.539683,0.807357,0.553652,-5.223,-19.627586,True,0.4335,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-29,reconstructed,187.919998,7.615,17.879999,188.861399,186.260099,176.9812,True,-0.498461,0.891173,6.180769,75.198413,0.825614,0.559171,-3.773872,-15.972416,True,0.4239,,,,,,,,,,,2026-08-21T03:22:00Z
2019-08-30,reconstructed,187.470001,7.56125,18.98,188.833799,186.289999,177.0869,True,-0.722221,0.633422,5.86328,80.15873,0.809473,0.55802,-4.004297,-16.334718,True,0.4324,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-03,reconstructed,185.649994,7.34125,19.66,188.775399,186.291799,177.1828,True,-1.655621,-0.344516,4.77879,84.126984,0.718283,0.550121,-4.936249,-18.769022,True,0.4873,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-04,reconstructed,188.330002,7.65,17.33,188.778799,186.324799,177.29845,True,-0.237737,1.076187,6.222024,71.626984,0.71895,0.551754,-3.563926,-14.465411,True,0.4868,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-05,reconstructed,191.779999,8.0725,16.27,188.915799,186.384299,177.4169,True,1.516125,2.894932,8.095677,65.47619,0.740944,0.562654,-1.797324,-9.741441,True,0.4724,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-06,reconstructed,191.589996,8.05,15.0,189.031799,186.441599,177.53735,True,1.353316,2.761399,7.915318,54.761905,0.706489,0.561333,-1.894617,-9.993014,True,0.4954,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-09,reconstructed,191.190002,7.99875,15.27,189.125599,186.488499,177.683,True,1.091552,2.521069,7.601742,55.952381,0.697173,0.560874,-2.099437,-10.566039,True,0.502,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-10,reconstructed,190.639999,7.9325,15.2,189.203599,186.523399,177.8404,True,0.759182,2.207015,7.19724,55.357143,0.684923,0.56041,-2.381071,-11.306784,True,0.511,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-11,reconstructed,192.429993,8.14625,14.61,189.266999,186.573799,178.0007,True,1.671181,3.138808,8.106313,49.007937,0.652577,0.561758,-1.464489,-8.916848,True,0.5363,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-12,reconstructed,193.229996,8.2475,14.22,189.331399,186.626899,178.1708,True,2.059139,3.538127,8.452112,47.222222,0.553165,0.555686,-1.05484,-7.784765,True,0.6327,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-13,reconstructed,192.539993,8.16,13.74,189.353399,186.649199,178.31905,True,1.682882,3.156078,7.975,44.444444,0.555533,0.555876,-1.408162,-8.763108,True,0.63,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-16,reconstructed,191.679993,8.0475,14.67,189.365999,186.668899,178.46025,True,1.221969,2.684482,7.407668,50.198413,0.541464,0.554072,-1.848533,-10.020972,True,0.6464,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-17,reconstructed,192.600006,8.15375,14.44,189.423799,186.690099,178.57975,True,1.676773,3.165624,7.850978,48.214286,0.519724,0.554534,-1.377432,-8.832983,True,0.6734,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-18,reconstructed,192.520004,8.14875,13.95,189.460999,186.708799,178.7016,True,1.614583,3.112443,7.73267,45.238095,0.512351,0.554537,-1.418398,-8.888889,True,0.6831,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-19,reconstructed,192.839996,8.185,14.05,189.466599,186.726999,178.81895,True,1.780471,3.273762,7.840918,45.833333,0.506214,0.543762,-1.254543,-8.483577,True,0.6914,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-20,reconstructed,190.800003,7.9275,15.32,189.434199,186.739599,178.9113,True,0.720991,2.174367,6.645027,56.349206,0.519314,0.54758,-2.29914,-11.36269,True,0.674,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-23,reconstructed,190.5,7.935,14.91,189.373599,186.755299,179.0352,True,0.594804,2.005138,6.403657,53.373016,0.384276,0.547217,-2.452759,-11.27883,True,0.9108,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-24,reconstructed,187.970001,7.62125,17.049999,189.249999,186.753899,179.1406,True,-0.676353,0.651179,4.928755,70.634921,0.395902,0.553472,-3.748268,-14.786864,True,0.8841,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-25,reconstructed,190.080002,7.865,15.96,189.188599,186.743599,179.2841,True,0.471172,1.786622,6.021673,62.5,0.407534,0.551314,-2.667823,-12.061502,True,0.8588,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-26,reconstructed,189.380005,7.78625,16.07,189.132199,186.737999,179.41565,True,0.131023,1.414819,5.553783,63.492063,0.410226,0.551144,-3.026263,-12.942001,True,0.8532,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-27,reconstructed,187.029999,7.50375,17.219999,189.024399,186.745899,179.53275,True,-1.055102,0.152132,4.175979,70.634921,0.402254,0.554066,-4.229605,-16.100634,True,0.8701,,,,,,,,,,,2026-08-21T03:22:00Z
2019-09-30,reconstructed,188.809998,7.70375,16.24,188.980399,186.776299,179.65155,True,-0.090169,1.088842,5.097895,64.880952,0.412556,0.556842,-3.31814,-13.864433,True,0.8484,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-01,reconstructed,187.270004,7.5175,18.559999,188.875199,186.801299,179.7624,True,-0.849871,0.250911,4.176404,77.579365,0.408102,0.55737,-4.106708,-15.946895,True,0.8576,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-02,reconstructed,184.050003,7.1325,20.559999,188.680399,186.791799,179.87725,True,-2.454095,-1.467835,2.319778,88.095238,0.419302,0.565915,-5.755538,-20.028027,True,0.8347,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-03,reconstructed,186.070007,7.3675,19.120001,188.4988,186.866699,180.02045,True,-1.288492,-0.426342,3.360484,80.753968,0.384132,0.566753,-4.721177,-17.393133,True,0.9111,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-04,reconstructed,188.809998,7.6775,17.040001,188.409,186.949399,180.1724,True,0.212834,0.995242,4.794074,69.642857,0.417963,0.573778,-3.31814,-12.3448,True,0.8374,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-07,reconstructed,188.240005,7.60625,17.860001,188.268,187.0009,180.34095,True,-0.014869,0.66262,4.380068,73.809524,0.418491,0.572837,-3.61001,-13.158272,True,0.8363,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-08,reconstructed,185.419998,7.26,20.280001,188.084,187.0058,180.5066,True,-1.416389,-0.847996,2.722005,86.904762,0.445685,0.579544,-5.05402,-17.111457,True,0.7853,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-09,reconstructed,187.229996,7.48,18.639999,187.953,187.0477,180.7049,True,-0.384673,0.09746,3.610913,77.380952,0.448928,0.582782,-4.127194,-14.599685,True,0.7796,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-10,reconstructed,188.679993,7.64375,17.57,187.9046,187.135,180.9308,True,0.412653,0.825604,4.28296,71.825397,0.454706,0.584046,-3.38471,-12.730124,True,0.7697,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-11,reconstructed,191.110001,7.93,15.58,187.9238,187.2278,181.12405,True,1.695475,2.073517,5.513321,55.555556,0.476099,0.589226,-2.140403,-9.461968,True,0.7351,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-14,reconstructed,191.089996,7.93875,14.57,187.9986,187.328499,181.31425,True,1.644372,2.007968,5.391604,45.436508,0.473723,0.587123,-2.150646,-9.362069,True,0.7388,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-15,reconstructed,193.520004,8.24,13.54,188.2544,187.481199,181.517,True,2.797069,3.221019,6.612606,38.492063,0.490877,0.590306,-0.906339,-5.922651,True,0.713,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-16,reconstructed,193.039993,8.17875,13.68,188.45,187.629999,181.7109,True,2.435656,2.883331,6.23468,39.68254,0.491768,0.589179,-1.152133,-6.621949,True,0.7117,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-17,reconstructed,193.550003,8.235,13.79,188.636,187.790599,181.90425,True,2.605019,3.066929,6.402134,40.674603,0.492092,0.587684,-0.890978,-5.979738,True,0.7112,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-18,reconstructed,191.690002,7.99875,14.25,188.7046,187.947199,182.1136,True,1.582051,1.991412,5.258478,43.452381,0.489778,0.587712,-1.843408,-8.677034,True,0.7146,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-21,reconstructed,193.389999,8.21,14.0,188.8426,188.113399,182.2994,True,2.408037,2.80501,6.083728,41.865079,0.498079,0.587035,-0.972909,-6.265163,True,0.7027,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-22,reconstructed,191.850006,8.02,14.46,188.9926,188.292399,182.4682,True,1.511914,1.889405,5.141612,45.238095,0.483039,0.588617,-1.761476,-8.434417,True,0.7246,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-23,reconstructed,192.220001,8.0575,14.01,189.0692,188.5134,182.6317,True,1.666481,1.966227,5.250075,41.666667,0.470876,0.588107,-1.572017,-8.00628,True,0.7433,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-24,reconstructed,194.089996,8.28875,13.71,189.2958,188.705199,182.79805,True,2.532648,2.85355,6.17728,38.888889,0.478176,0.584485,-0.614469,-5.366066,True,0.7319,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-25,reconstructed,195.639999,8.4775,12.65,189.5576,188.899499,182.96985,True,3.208734,3.5683,6.92472,24.404762,0.458447,0.585347,0.0,-3.211075,True,0.7634,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-28,reconstructed,197.570007,8.73625,13.11,189.7994,189.099099,183.15425,True,4.094116,4.479613,7.870829,30.15873,0.4609,0.579908,0.0,-0.256886,True,0.7594,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-29,reconstructed,196.039993,8.535,13.2,189.9516,189.249099,183.3381,True,3.205234,3.588336,6.928126,31.746032,0.459903,0.537662,-0.774416,-2.55459,True,0.761,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-30,reconstructed,196.990005,8.655,12.33,190.152,189.3875,183.51115,True,3.596073,4.01426,7.344979,19.444444,0.405957,0.53255,-0.293568,-1.184532,True,0.8622,,,,,,,,,,,2026-08-21T03:22:00Z
2019-10-31,reconstructed,197.080002,8.66125,13.22,190.321,189.5243,183.684799,True,3.551369,3.986667,7.292494,32.34127,0.397865,0.53209,-0.248016,-1.113171,True,0.8797,,,,,,,,,,,2026-08-21T03:22:00Z
2019-11-01,reconstructed,198.869995,8.89625,12.3,190.538,189.6896,183.860999,True,4.372879,4.839694,8.16323,18.650794,0.384407,0.518273,0.0,0.0,True,0.9105,,,,,,,,,,,2026-08-21T03:22:00Z
2019-11-04,reconstructed,200.100006,9.055,12.83,190.8986,189.8564,184.035249,True,4.820049,5.39545,8.729174,25.992063,0.38058,0.514729,0.0,0.0,True,0.9196,,,,,,,,,,,2026-08-21T03:22:00Z
2019-11-05,reconstructed,200.210007,9.06625,13.1,191.2064,190.0321,184.2266,True,4.708842,5.355888,8.67595,29.365079,0.323614,0.508948,0.0,0.0,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
2019-11-06,reconstructed,199.759995,9.00875,12.62,191.513,190.1923,184.41465,True,4.306232,5.030537,8.32111,22.619048,0.32131,0.492927,-0.22477,-0.634219,True,1.0,,,,,,,,,,,2026-08-21T03:22:00Z
